URL,Title,Author,Number of Ratings,Number of Reviews,Average Ratings,Number of Pages,Published Year,Series,Genres,Awards,Places
"https://www.goodreads.com/book/show/693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian""",The Absolutely True Diary of a Part-Time Indian,Diane Setterfield,235442,24225.0,4.0,230.0,2007,0.0,"['Young Adult', 'Fiction', 'Contemporary']","[""National Book Award for Young People's Literature (2007)"", 'Odyssey Award (2009)', 'American Indian Library Association Award', 'South Carolina Book Award Nominee for Young Adult Book Award (2010)', 'Rhode Island Teen Book Award Nominee (2009)', 'Michigan Library Association Thumbs Up! Award Nominee (2008)', 'Florida Teens Read Nominee (2009)', 'American Indian Youth Literature Award for Best Young Adult Book (Award Retroactively Rescinded in 2018) (2008)', 'Boston Globe-Horn Book Award for Fiction (2008)', 'The Inky Awards Nominee for Silver Inky (2009)', 'California Young Readers Medal for Young Adult (2010)', 'Lincoln Award Nominee (2011)', 'James Cook Book Award Nominee (2009)', 'The Inky Awards Shortlist for Silver Inky (2009)']","[['United States of America', 'Washington (state)', '(United States)']]"
"https://www.goodreads.com/book/show/1869.Nickel_and_Dimed""",Nickel and Dimed: On (Not) Getting by in America,Ann Patchett,182677,6564.0,4.0,240.0,2002,0.0,"['Nonfiction', 'Sociology', 'Politics']","['Los Angeles Times Book Prize for Current Interest (2001)', 'ALA Alex Award (2002)']",
"https://www.goodreads.com/book/show/6948436-little-bee""",Little Bee,Michael Chabon,228880,21408.0,4.0,275.0,2010,0.0,"['Fiction', 'Africa', 'Historical Fiction']","['Costa Book Award Nominee for Novel (2008)', 'Goodreads Choice Award Nominee for Fiction (2009)']","[['Kingston-upon-Thames, London, England', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/1768603.The_White_Tiger""",The White Tiger,Erik Larson,168188,11022.0,4.0,276.0,2008,0.0,"['Fiction', 'India', 'Contemporary']","['Booker Prize (2008)', 'John Llewellyn Rhys Prize Nominee (2008)', 'PEN/Robert W. Bingham Prize Nominee (2009)', 'Galaxy British Book Awards for Author of the Year (0)', 'Shakti Bhatt First Book Prize Nominee (2008)']","[['Laxmangarh', '(India)'], ['Bihar', '(India)'], ['New Delhi', '(India)']]"
"https://www.goodreads.com/book/show/1241.A_Million_Little_Pieces""",A Million Little Pieces,Philippa Gregory,231539,11818.0,4.0,515.0,2005,0.0,"['Fiction', 'Contemporary', 'Psychology']",[],
"https://www.goodreads.com/book/show/6186357-the-maze-runner""","The Maze Runner (The Maze Runner, #1)",Christopher Paolini,1136480,56902.0,4.0,384.0,2009,1.0,"['Young Adult', 'Dystopia', 'Science Fiction']","['Georgia Peach Book Award (2011)', 'Utah Book Award Nominee for Young Adults (2009)', ""Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel  (2009)"", 'Charlotte Award (2012)', ""Pennsylvania Young Readers' Choice Award Nominee (2011)"", 'Evergreen Teen Book Award (2012)', 'Milwaukee County Teen Book Award Nominee (2011)', 'Lincoln Award (2012)', 'Missouri Truman Readers Award (2012)']",
"https://www.goodreads.com/book/show/301082.Dead_Until_Dark""","Dead Until Dark (Sookie Stackhouse, #1)",David Sedaris,509458,18518.0,4.0,292.0,2001,1.0,"['Fantasy', 'Vampires', 'Paranormal']","['Locus Award Nominee for Best Fantasy Novel (2002)', 'Anthony Award for Best Paperback Original (2002)', 'Dilys Award Nominee (2002)', 'Agatha Award Nominee for Best Novel (2001)', 'Compton Crook Award Nominee (2002)']","[['Bon Temps, Louisiana', '(United States)'], ['Louisiana', '(United States)']]"
"https://www.goodreads.com/book/show/307791.The_City_of_Ember""","The City of Ember (Book of Ember, #1)",George R.R. Martin,255611,11441.0,4.0,288.0,2003,1.0,"['Young Adult', 'Dystopia', 'Fantasy']","['California Book Award for Young Adult (Silver) (2003)', 'Maryland Black-Eyed Susan Book Award for Grade 6-9 (2006)', 'Rhode Island Teen Book Award Nominee (2005)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2005)"", 'Child Magazine Best Book of the Year', 'Sunshine State Young Readers Award for Grades 3-5 and Grades 6-8 (2004)', ""Charlie May Simon Children's Book Award Nominee (2006)"", 'New Mexico Land of Enchantment Award for Young Adult (2007)', ""Judy Lopez Memorial Award for Children's Literature Nominee (2004)"", 'Chapman Award for Shared Reading Nominee for Fiction (2004)', ""William Allen White Children's Book Award (2006)"", 'Washington State Sasquatch Award (2006)', 'Bluestem Book Award Nominee (2019)', ""Rebecca Caudill Young Readers' Book Award Nominee (2006)""]",
"https://www.goodreads.com/book/show/1736739.Olive_Kitteridge""","Olive Kitteridge (Olive Kitteridge, #1)",Lisa See,187571,20586.0,4.0,270.0,2008,1.0,"['Fiction', 'Short Stories', 'Literary Fiction']","['Pulitzer Prize for Fiction (2009)', 'Premio Bancarella (2010)', 'National Book Critics Circle Award Nominee for Fiction (2008)', 'Premi Llibreter de narrativa for Altres literatures (2010)']","[['Crosby, Maine', '(United States)'], ['Maine', '(United States)']]"
"https://www.goodreads.com/book/show/7815.The_Year_of_Magical_Thinking""",The Year of Magical Thinking,Elizabeth Kostova,154630,11180.0,4.0,227.0,2007,0.0,"['Nonfiction', 'Memoir', 'Biography']","['National Book Award for Nonfiction (2005)', 'Puddly Award for Nonfiction (2006)']",[['United States of America']]
"https://www.goodreads.com/book/show/6068551-shiver""","Shiver (The Wolves of Mercy Falls, #1)",Stieg Larsson,448039,23236.0,4.0,392.0,2009,1.0,"['Young Adult', 'Fantasy', 'Romance']","['Georgia Peach Book Award (2010)', ""Pennsylvania Young Readers' Choice Award Nominee (2011)"", ""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010)"", 'Florida Teens Read Nominee (2010)', 'Teen Read Award Nominee for Best Read (2010)', 'The Inky Awards for Silver Inky (2010)', 'Lincoln Award Nominee (2012)', 'The Inky Awards Shortlist for Silver Inky (2010)', 'Missouri Gateway Readers Award Nominee (2012)', 'Premi Protagonista Jove for Categoria 15-16 anys (2011)']","[['Mercy Falls, Minnesota,\n2009', '(United States)']]"
"https://www.goodreads.com/book/show/29844228-thirteen-reasons-why""",Thirteen Reasons Why,David Mitchell,807728,52480.0,4.0,352.0,2016,0.0,"['Young Adult', 'Contemporary', 'Fiction']","['Georgia Peach Book Award Nominee for Honor book (2009)', 'California Book Award for Young Adult (Silver) (2007)', 'South Carolina Book Award for Young Adult Book (2010)', 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2010)', 'Lincoln Award (2013)', 'Missouri Gateway Readers Award (2010)', 'Oklahoma Sequoyah Award for High School (2010)', 'Premi Protagonista Jove for Categoria 13-14 anys (2011)']",
"https://www.goodreads.com/book/show/8600.Eats_Shoots_Leaves""","Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",Scott Westerfeld,101981,4926.0,4.0,209.0,2006,0.0,"['Nonfiction', 'Writing', 'Language']",[],
"https://www.goodreads.com/book/show/991197.The_Complete_Persepolis""","The Complete Persepolis (Persepolis, #1-4)",Richelle Mead,134936,8709.0,4.0,341.0,2007,1.0,"['Graphic Novels', 'Comics', 'Nonfiction']",[],"[['Vienna', '(Austria)'], ['Iran', 'Tehran,\n1980', '(Iran)'], [''], ['Other Editions (84)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/12555.The_Bonesetter_s_Daughter""",The Bonesetter's Daughter,Neil Gaiman,123930,3569.0,4.0,387.0,2003,0.0,"['Fiction', 'Historical Fiction', 'China']","['Orange Prize Nominee for Fiction Longlist (2001)', 'International Dublin Literary Award Nominee (2003)']","[['China', 'San Francisco, California', '(United States)']]"
"https://www.goodreads.com/book/show/6339664-hush-hush""","Hush, Hush (Hush, Hush, #1)",Neil Gaiman,604646,25695.0,4.0,391.0,2009,1.0,"['Young Adult', 'Fantasy', 'Romance']",['Goodreads Choice Award Nominee for Young Adult Series (2009)'],"[['Coldwater, Maine', '(United States)']]"
"https://www.goodreads.com/book/show/4138.Naked""",Naked,Susanna Clarke,246322,5794.0,4.0,304.0,1998,0.0,"['Humor', 'Nonfiction', 'Memoir']","['Randy Shilts Award for Gay Nonfiction (1998)', 'Thurber Prize Nominee for American Humor (1997)']",
"https://www.goodreads.com/book/show/6101138-wolf-hall""",Wolf Hall,Steven D. Levitt,179091,16549.0,4.0,653.0,2010,1.0,"['Historical Fiction', 'Fiction', 'Historical']","['Booker Prize (2009)', 'Orange Prize Nominee for Fiction Shortlist (2010)', 'James Tait Black Memorial Prize Nominee for Fiction (2009)', 'Costa Book Award Nominee for Novel  (2009)', 'Magnesia Litera Nominee for Translation (Litera za překladovou knihu) (2011)', 'Audie Award for Literary Fiction (2010)', 'National Book Critics Circle Award for Fiction (2009)', 'Walter Scott Prize (2010)', 'Golden Man Booker Prize Nominee (2018)', 'The Rooster -- The Morning News Tournament of Books (2010)']","[['England', '(United Kingdom)'], ['Putney, England,\n1500', '    \nLondon, England,\n1500', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/26135825-fun-home""",Fun Home: A Family Tragicomic,Jodi Picoult,141898,9668.0,4.0,232.0,2007,0.0,"['Graphic Novels', 'Memoir', 'Comics']","['Stonewall Book Award for Non-Fiction (2007)', 'Judy Grahn Award for Lesbian Nonfiction (2007)', 'Lambda Literary Award for Lesbian Memoir/Biography (2007)', 'Will Eisner Comic Industry Awards for Best Reality-Based Work (2007)']","[['Pennsylvania', '(United States)']]"
"https://www.goodreads.com/book/show/30183.Marked""","Marked (House of Night, #1)",Haruki Murakami,447953,14502.0,4.0,306.0,2007,1.0,"['Young Adult', 'Fantasy', 'Vampires']","[""Romantic Times Reviewers' Choice Award (RT Award) for Young Adult (2007)""]","[['United States of America', 'Tulsa, Oklahoma', '(United States)'], ['Oklahoma', '(United States)']]"
"https://www.goodreads.com/book/show/43015.A_Long_Way_Gone""",A Long Way Gone: Memoirs of a Boy Soldier,Jonathan Safran Foer,171688,10995.0,4.0,229.0,2007,0.0,"['Nonfiction', 'Memoir', 'Africa']","['ALA Alex Award (2008)', 'Lincoln Award Nominee (2010)', 'NAIBA Book of the Year for Nonfiction (2007)', 'Bill Duthie Booksellers’ Choice Award Nominee (2008)']","[['Sierra Leone', 'New York City, New York', '(United States)']]"
"https://www.goodreads.com/book/show/16243.Case_Histories""",Case Histories (Jackson Brodie #1),Randy Pausch,95404,6877.0,4.0,389.0,2005,1.0,"['Mystery', 'Fiction', 'Crime']","['Orange Prize Nominee for Fiction Longlist (2005)', 'Saltire Society Literary Award for Scottish Book of the Year (2005)']","[['Cambridge, England']]"
"https://www.goodreads.com/book/show/2612.The_Tipping_Point""",The Tipping Point: How Little Things Can Make a Big Difference,Greg Mortenson,717415,14072.0,4.0,301.0,2002,0.0,"['Nonfiction', 'Business', 'Psychology']",[],
"https://www.goodreads.com/book/show/1067.1776""",1776,Kim Edwards,198558,7442.0,4.0,386.0,2006,0.0,"['History', 'Nonfiction', 'American History']",['American Compass Best Book (2005)'],
"https://www.goodreads.com/book/show/18749.Half_of_a_Yellow_Sun""",Half of a Yellow Sun,Junot Díaz,116209,9323.0,4.0,433.0,2006,0.0,"['Fiction', 'Historical Fiction', 'Africa']","['Orange Prize for Fiction (2007)', 'James Tait Black Memorial Prize Nominee for Fiction (2006)', 'Anisfield-Wolf Book Award for Fiction (2007)', 'PEN Open Book Award (2007)', 'National Book Critics Circle Award Nominee for Fiction (2006)', 'Hurston/Wright Legacy Award Nominee for Fiction (2007)']","[['Nigeria', 'Biafra', 'Nsukka', '(Nigeria)'], ['…more\nLagos', '(Nigeria)'], ['Kano', '(Nigeria)'], ['Port Harcourt', '(Nigeria)'], ['Abba, Imo', '(Nigeria)'], ['Umuahia', '(Nigeria)'], ['Orlu', '(Nigeria)'], ['…less']]"
"https://www.goodreads.com/book/show/2459785.In_the_Woods""","In the Woods (Dublin Murder Squad, #1)",Jhumpa Lahiri,327882,22803.0,4.0,429.0,2008,1.0,"['Mystery', 'Fiction', 'Thriller']","['Barry Award for Best First Novel (2008)', 'Macavity Award for Best First Mystery Novel (2008)', 'Anthony Award for Best First Novel (2008)', 'Edgar Award for Best First Novel by an American Author (2008)']","[['Dublin,\n2004', '(Ireland)'], ['Ireland']]"
"https://www.goodreads.com/book/show/32145.Stiff""",Stiff: The Curious Lives of Human Cadavers,Marjane Satrapi,181563,14167.0,4.0,303.0,2004,0.0,"['Nonfiction', 'Science', 'Humor']","['Guardian First Book Award Nominee for Also Commended (2003)', 'ALA Alex Award (2004)', 'Lincoln Award Nominee (2006)']",
"https://www.goodreads.com/book/show/68428.Mistborn""","Mistborn: The Final Empire (Mistborn, #1)",Garth Stein,437292,30644.0,4.0,541.0,2006,1.0,"['Fantasy', 'Fiction', 'High Fantasy']","['Tähtifantasia Award Nominee (2018)', 'Prix Elbakin.net for Meilleur roman fantasy traduit (2010)']",[['Luthadel']]
"https://www.goodreads.com/book/show/33456.A_Dirty_Job""","A Dirty Job (Grim Reaper, #1)",Margaret Atwood,112953,6777.0,4.0,387.0,2006,1.0,"['Humor', 'Fiction', 'Fantasy']",['The Quill Award for General Fiction (2006)'],"[['San Francisco, California', '(United States)']]"
"https://www.goodreads.com/book/show/3483.Special_Topics_in_Calamity_Physics""",Special Topics in Calamity Physics,Jonathan Franzen,44323,5345.0,4.0,514.0,2006,0.0,"['Fiction', 'Mystery', 'Contemporary']","['John Sargent, Sr. First Novel Prize (2006)', 'PEN/Hemingway Foundation Award Nominee (2007)', 'The Center for Fiction First Novel Prize (2006)']","[['Stockton, North Carolina', '(United States)']]"
"https://www.goodreads.com/book/show/10967.The_Fiery_Cross""","The Fiery Cross (Outlander, #5)",Augusten Burroughs,182157,7494.0,4.0,1443.0,2005,1.0,"['Historical Fiction', 'Romance', 'Fiction']",[],"[['North Carolina,\n1771', '(United States)'], ['North Carolina,\n1770', '(United States)'], ['North Carolina,\n1772', '(United States)'], ['…more\nMount Holicon, The Royal Colony of North Carolina,\n1770', '(United States)'], ['…less'], ['Other Editions (14)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/45978.Eldest""","Eldest (The Inheritance Cycle, #2)",Cormac McCarthy,376116,9880.0,4.0,704.0,2007,1.0,"['Fantasy', 'Young Adult', 'Fiction']","[""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2006)"", 'Colorado Blue Spruce Young Adult Book Award (2007)', 'Teen Buckeye Book Award (2007)', 'Soaring Eagle Book Award (2006)']",[['Alagaësia']]
"https://www.goodreads.com/book/show/49465.Those_Who_Save_Us""",Those Who Save Us,Philip Pullman,96859,6751.0,4.0,479.0,2005,0.0,"['Historical Fiction', 'Fiction', 'World War II']",[],"[['Minneapolis, Minnesota', '(United States)'], ['Weimar', '(Germany)'], [''], ['Other Editions (49)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/3273.Moloka_i""","Moloka'i (Moloka'i, #1)",Margaret Atwood,113111,10121.0,4.0,405.0,2004,1.0,"['Historical Fiction', 'Fiction', 'Historical']",['One Book One San Diego (2012)'],"[['Hawaii,\n1891', '(United States)']]"
"https://www.goodreads.com/book/show/28195.Inkspell""","Inkspell (Inkworld, #2)",Ken Follett,117372,4157.0,4.0,635.0,2005,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Locus Award Nominee for Best Young Adult Novel (2006)', ""Book Sense Book of the Year Award for Children's Literature (2006)""]",
"https://www.goodreads.com/book/show/1237300.The_Shock_Doctrine""",The Shock Doctrine: The Rise of Disaster Capitalism,Dave Eggers,41025,2980.0,4.0,558.0,2007,0.0,"['Nonfiction', 'Politics', 'Economics']","['Warwick Prize for Writing (2009)', 'Canadian Booksellers Association Libris Award for Non‐Fiction Book (2008)', 'British Columbia National Award for Canadian Non-Fiction Nominee (2008)']","[['New Orleans, Louisiana', '(United States)'], ['Chile', 'Argentina', '…more\nUruguay', 'Bolivia', 'Brazil', 'United Kingdom', 'Indonesia', 'Russia', 'South Africa', 'Iraq', 'Sri Lanka', '…less']]"
"https://www.goodreads.com/book/show/2595138-the-gargoyle""",The Gargoyle,William Paul Young,46783,5593.0,4.0,468.0,2008,0.0,"['Fiction', 'Fantasy', 'Historical Fiction']","['Sunburst Award for Canadian Novel (2009)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']","[['North America', 'Germany', 'Japan', '…more\nEngland', '(United Kingdom)'], ['Italy', 'Iceland', '…less']]"
"https://www.goodreads.com/book/show/3407877-the-forgotten-garden""",The Forgotten Garden,Abraham   Verghese,198333,18840.0,4.0,648.0,2008,0.0,"['Fiction', 'Historical Fiction', 'Mystery']","['Australian Book Industry Award (ABIA) for General Fiction (2009)', '本屋大賞 Nominee for Translated Fiction (2012)']","[['Australia', 'Cornwall, England', 'London, England', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/40200.The_Crimson_Petal_and_the_White""",The Crimson Petal and the White,Michael Pollan,40809,3250.0,4.0,835.0,2003,0.0,"['Historical Fiction', 'Fiction', 'Historical']","['James Tait Black Memorial Prize Nominee for Fiction (2003)', 'Premio letterario Giuseppe Acerbi (2010)']","[['London, England,\n1874', '(United Kingdom)'], ['England', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/2248573.Brisingr""","Brisingr (The Inheritance Cycle, #3)",Nicole Krauss,318651,9255.0,4.0,748.0,2008,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],"[['Alagaësia'], [''], ['Other Editions (170)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/8913370-fingersmith""",Fingersmith,Tatiana de Rosnay,88446,6085.0,,592.0,2002,0.0,"['Historical Fiction', 'Fiction', 'LGBT']","['Booker Prize Nominee (2002)', 'Stonewall Book Award Nominee for Literature (2003)', 'Orange Prize Nominee for Fiction Shortlist (2002)', 'CWA Ellis Peters Historical Award (2002)', 'Lambda Literary Award for Lesbian Fiction (2003)', 'このミステリーがすごい！ for Best Translated Mystery Novel of the Year in Japan (2005)']","[['London, England', '(United Kingdom)']]"
